x,y,spatial_cluster
13872.87890625,79.06150817871094,2
14238.24609375,78.67204284667967,2
3657.861328125,80.91241455078125,4
7246.18359375,75.35659790039062,4
8951.0771484375,75.82353210449219,1
12302.8037109375,85.38286590576172,5
13645.3359375,79.41297149658203,2
440.1089172363282,92.24264526367188,2
8609.43359375,71.00115966796875,1
8918.1181640625,86.54373931884764,1
10585.7490234375,83.60541534423828,5
13009.36328125,66.88919067382812,5
14278.6572265625,66.55413818359375,2
2765.5625,86.13988494873047,2
3293.84130859375,91.83746337890624,4
3993.630615234375,69.7988510131836,4
9216.6650390625,79.83460998535156,4
9400.970703125,92.64239501953124,4
9786.7333984375,69.3515625,1
10202.2998046875,74.76417541503906,2
12757.2666015625,81.32444763183594,4
14113.9521484375,74.64126586914062,1
14422.94140625,80.79938507080078,2
837.9846801757812,80.50157928466797,2
2127.75341796875,98.32171630859376,2
3056.555908203125,107.16413879394533,2
3745.174072265625,76.36248016357422,2
8011.21826171875,83.28040313720702,2
9722.7431640625,78.48241424560547,1
11471.9287109375,80.41727447509767,5
12093.8125,80.80078887939453,5
4219.38671875,76.61505889892578,4
6995.22021484375,75.95159912109375,4
8290.8486328125,79.55937957763672,4
13944.4765625,71.84113311767578,1
14200.736328125,70.82147216796875,1
9543.44921875,106.2250518798828,1
11321.529296875,89.14200592041016,5
13040.2451171875,84.55982971191406,1
2665.04345703125,77.9570083618164,2
5696.05078125,94.9639892578125,2
12825.142578125,84.43534088134764,5
795.9697265625,84.76651763916016,2
7187.408203125,80.4129867553711,4
12926.169921875,91.41002655029295,5
1140.4215087890625,85.11398315429688,2
2998.987060546875,85.57581329345702,4
4831.7177734375,85.18667602539062,1
8582.212890625,94.0185775756836,1
9842.8603515625,81.93094635009767,1
12201.20703125,100.654296875,5
12859.6171875,86.4731674194336,5
13604.9140625,82.3536148071289,2
1651.454345703125,93.3351821899414,2
1722.0550537109375,100.65373229980467,2
4097.55078125,89.11182403564453,4
11957.4775390625,91.56200408935548,5
12352.80859375,87.31661224365233,5
13513.619140625,93.68231964111328,1
13976.65234375,79.89350891113281,1
14263.6162109375,81.814697265625,2
14341.431640625,91.2685775756836,2
1785.965087890625,80.54485321044922,2
7361.40869140625,91.79097747802734,4
8534.7685546875,92.76224517822264,1
8931.2099609375,96.43196868896484,1
11664.8837890625,103.6453628540039,5
7771.15771484375,91.70338439941406,2
8877.5830078125,93.8458023071289,1
12727.6748046875,105.86576080322264,5
13544.9326171875,83.06693267822266,1
2048.884033203125,86.05561828613281,2
3959.39794921875,89.69893646240233,4
8707.8125,86.83478546142578,1
11098.6435546875,99.18238830566406,5
1044.7320556640625,92.84957122802734,2
3214.33056640625,111.84062194824216,4
6450.0,81.47770690917967,4
8488.8291015625,109.6707763671875,4
10963.724609375,98.82530212402344,5
12141.1455078125,99.71497344970705,5
13212.4384765625,90.57245635986328,5
934.4962768554688,86.03722381591797,2
2955.3486328125,91.12067413330078,2
5421.001953125,97.2126235961914,4
5944.8330078125,100.10041809082033,4
703.089599609375,90.87958526611328,2
1353.2257080078125,84.0623550415039,2
1470.97900390625,86.49067687988281,2
2031.0634765625,83.74309539794922,2
2843.28076171875,103.93084716796876,2
3815.92626953125,82.43035888671875,2
11395.7119140625,94.8595733642578,5
13560.7080078125,89.51094818115233,2
503.763671875,93.2256317138672,2
686.3132934570312,89.3342056274414,2
2007.9786376953125,90.99039459228516,2
4985.20166015625,111.97400665283205,1
5483.8583984375,107.85907745361328,2
6569.09814453125,88.03336334228516,4
11550.79296875,106.97908020019533,5
11884.21484375,86.1463394165039,5
12250.42578125,103.98241424560544,5
13907.109375,94.19879150390624,1
14207.0947265625,92.9120864868164,2
14291.572265625,93.738525390625,2
3443.427734375,88.7629165649414,1
7515.60009765625,80.3952865600586,2
7581.56787109375,97.6482925415039,2
7629.86279296875,88.99736022949219,2
10501.1455078125,98.27210998535156,4
12982.00390625,101.74607849121092,5
531.132568359375,96.79987335205078,2
1441.372314453125,105.82546997070312,2
5336.44580078125,116.75309753417967,4
5531.7939453125,100.86502838134764,2
8089.5615234375,103.71371459960936,2
9600.724609375,101.94120025634764,1
10388.169921875,114.9878921508789,1
12451.59765625,103.38113403320312,4
12780.197265625,98.10191345214844,4
6128.85693359375,93.43365478515624,2
